Aircraft Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftID,EquipmentType,TypeCode,Year,Make,Model,Category,Class,GearType,EngineType,Complex,HighPerformance,Pressurized,TAA
2015-10-30,TC-JRH,,,,,,,,,,68,68,0,0,,68,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,YAGMUR ARIMAN,,,,,,,,,,,,,,,,,
2015-10-30,TC-JRH,,,,,,,,,,94,94,0,94,,94,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,YAGMUR ARIMAN,,,,,,,,,,,,,,,,,
2015-10-31,TC-JLN,,,,,,,,,,120,120,0,0,,120,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,SELHAN GURLER,,,,,,,,,,,,,,,,,
2015-10-31,TC-JLN,,,,,,,,,,118,118,0,0,,118,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,SELHAN GURLER,,,,,,,,,,,,,,,,,
2015-10-31,TC-JPO,,,,,,,,,,85,85,0,83,,85,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,TASKIN BALTACI,,,,,,,,,,,,,,,,,
2015-10-31,TC-JPO,,,,,,,,,,107,107,0,107,,107,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,TASKIN BALTACI,,,,,,,,,,,,,,,,,
2015-11-06,TC-JTA,,,,,,,,,,235,235,0,230,,235,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,YUSUF ZIYA CIZMECI,,,,,,,,,,,,,,,,,
2015-11-07,TC-JTA,,,,,,,,,,246,246,0,0,,246,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,YUSUF ZIYA CIZMECI,,,,,,,,,,,,,,,,,
2015-11-08,TC-JPU,,,,,,,,,,180,180,0,180,,180,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,RECEP TANRIVERDI,,,,,,,,,,,,,,,,,
2015-11-09,TC-JPB,,,,,,,,,,145,145,0,77,,145,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,RECEP TANRIVERDI,,,,,,,,,,,,,,,,,
2015-11-09,TC-JSA,,,,,,,,,,221,221,0,221,,221,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,RECEP TANRIVERDI,,,,,,,,,,,,,,,,,
2015-11-10,TC-JMJ,,,,,,,,,,181,181,0,181,,181,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,RECEP TANRIVERDI,,,,,,,,,,,,,,,,,
2015-11-14,TC-JSU,,,,,,,,,,225,225,0,225,,225,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,TURAC SEYHOGLU,,,,,,,,,,,,,,,,,
2015-11-14,TC-JSU,,,,,,,,,,273,273,0,273,,273,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,TURAC SEYHOGLU,,,,,,,,,,,,,,,,,
2015-11-16,TC-JSL,,,,,,,,,,72,72,0,0,,72,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,SERKAN OZBEN,,,,,,,,,,,,,,,,,
2015-11-16,TC-JSL,,,,,,,,,,81,81,0,0,,81,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,SERKAN OZBEN,,,,,,,,,,,,,,,,,
2015-11-16,TC-JPP,,,,,,,,,,77,77,0,0,,77,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,SERKAN OZBEN,,,,,,,,,,,,,,,,,
2015-11-16,TC-JPP,,,,,,,,,,52,52,0,4,,52,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,SERKAN OZBEN,,,,,,,,,,,,,,,,,
2015-11-21,TC-JPA,,,,,,,,,,172,172,0,139,,172,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,AYAN S,,,,,,,,,,,,,,,,,
2015-11-21,TC-JPA,,,,,,,,,,195,195,0,195,,195,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,AYAN S,,,,,,,,,,,,,,,,,
2015-11-22,TC-JRZ,,,,,,,,,,160,160,0,160,,160,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,TOLGAY KAHRAMAN SUSLEYICI,,,,,,,,,,,,,,,,,
2015-11-23,TC-JRZ,,,,,,,,,,142,142,0,142,,142,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,TOLGAY KAHRAMAN SUSLEYICI,,,,,,,,,,,,,,,,,
2015-11-24,TC-JUK,,,,,,,,,,66,66,0,0,,66,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,MUSTAFA GULER,,,,,,,,,,,,,,,,,
2015-11-24,TC-JUK,,,,,,,,,,94,94,0,0,,94,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,MUSTAFA GULER,,,,,,,,,,,,,,,,,
2015-11-24,TC-JAI,,,,,,,,,,73,73,0,73,,73,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,MUSTAFA GULER,,,,,,,,,,,,,,,,,
2015-11-24,TC-JAI,,,,,,,,,,75,75,0,75,,75,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,MUSTAFA GULER,,,,,,,,,,,,,,,,,
2015-11-26,TC-JRT,,,,,,,,,,171,171,0,171,,171,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,CANER SOLAK,,,,,,,,,,,,,,,,,
2015-11-27,TC-JRT,,,,,,,,,,206,206,0,175,,206,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,CANER SOLAK,,,,,,,,,,,,,,,,,
2015-11-28,TC-JMK,,,,,,,,,,202,202,0,47,,202,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,ERCAN KARACOCUK,,,,,,,,,,,,,,,,,
2015-11-29,TC-JPS,,,,,,,,,,209,209,0,40,,209,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,ERCAN KARACOCUK,,,,,,,,,,,,,,,,,
2015-11-30,TC-JMJ,,,,,,,,,,69,69,0,55,,69,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,METEHAN OZATES,,,,,,,,,,,,,,,,,
2015-11-30,TC-JMJ,,,,,,,,,,85,85,0,0,,85,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,METEHAN OZATES,,,,,,,,,,,,,,,,,
2015-11-30,TC-JRH,,,,,,,,,,235,235,0,0,,235,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,METEHAN OZATES,,,,,,,,,,,,,,,,,
2015-12-01,TC-JRO,,,,,,,,,,194,194,0,27,,194,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,METEHAN OZATES,,,,,,,,,,,,,,,,,
2015-12-03,TC-JSL,,,,,,,,,,223,223,0,116,,223,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,MEHMET ALI YER,,,,,,,,,,,,,,,,,
2015-12-03,TC-JSL,,,,,,,,,,195,195,0,195,,195,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,MEHMET ALI YER,,,,,,,,,,,,,,,,,
2015-12-04,TC-JTD,,,,,,,,,,122,122,0,122,,122,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,EMRE ZIYA OZDEN,,,,,,,,,,,,,,,,,
2015-12-05,TC-JTD,,,,,,,,,,128,128,0,128,,128,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,EMRE ZIYA OZDEN,,,,,,,,,,,,,,,,,
2015-12-07,TC-JLM,,,,,,,,,,164,164,0,0,,164,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,AHMET OLGUN,,,,,,,,,,,,,,,,,
2015-12-07,TC-JLM,,,,,,,,,,169,169,0,0,,169,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,AHMET OLGUN,,,,,,,,,,,,,,,,,
2015-12-08,TC-JRZ,,,,,,,,,,210,210,0,0,,210,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,AHMET BENER CUHACI,,,,,,,,,,,,,,,,,
2015-12-08,TC-JRZ,,,,,,,,,,202,202,0,176,,202,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,AHMET BENER CUHACI,,,,,,,,,,,,,,,,,
2015-12-08,TC-JLR,,,,,,,,,,63,63,0,63,,63,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,AHMET BENER CUHACI,,,,,,,,,,,,,,,,,
2015-12-10,TC-JUB,,,,,,,,,,45,45,0,0,,45,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,AHMET BENER CUHACI,,,,,,,,,,,,,,,,,
2015-12-10,TC-JUI,,,,,,,,,,120,120,0,0,,120,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,AHMET BENER CUHACI,,,,,,,,,,,,,,,,,
2015-12-10,TC-JUI,,,,,,,,,,137,137,0,0,,137,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,AHMET BENER CUHACI,,,,,,,,,,,,,,,,,
2015-12-12,TC-JLP,,,,,,,,,,79,79,0,0,,79,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,DENIZHAN ATES,,,,,,,,,,,,,,,,,
2015-12-12,TC-JLP,,,,,,,,,,95,95,0,0,,95,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,DENIZHAN ATES,,,,,,,,,,,,,,,,,
2015-12-16,TC-JPG,,,,,,,,,,85,85,0,0,,85,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,GOKHAN ODEMIS,,,,,,,,,,,,,,,,,
2015-12-18,TC-JRZ,,,,,,,,,,133,133,0,133,,133,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,MURAT ISBAKAN,,,,,,,,,,,,,,,,,
2015-12-19,TC-JPT,,,,,,,,,,115,115,0,115,,115,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,HALIL IBRAHIM SEMERCIOGLU,,,,,,,,,,,,,,,,,
2015-12-20,TC-JLS,,,,,,,,,,180,180,0,0,,180,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,MUSTAFA BURAK TARI,,,,,,,,,,,,,,,,,
2015-12-25,TC-JTE,,,,,,,,,,180,180,0,180,,180,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,CELAL BEK,,,,,,,,,,,,,,,,,
2015-12-28,TC-JRJ,,,,,,,,,,211,211,0,66,,211,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,MUSTAFA ORSEL,,,,,,,,,,,,,,,,,
2015-12-16,TC-JPG,,,,,,,,,,74,74,0,74,,74,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,GOKHAN ODEMIS,,,,,,,,,,,,,,,,,
2015-12-18,TC-JRZ,,,,,,,,,,151,151,0,151,,151,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,MURAT ISBAKAN,,,,,,,,,,,,,,,,,
2015-12-19,TC-JPT,,,,,,,,,,129,129,0,129,,129,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,HALIL IBRAHIM SEMERCIOGLU,,,,,,,,,,,,,,,,,
2015-12-20,TC-JLS,,,,,,,,,,172,172,0,172,,172,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,MUSTAFA BURAK TARI,,,,,,,,,,,,,,,,,
2015-12-26,TC-JTE,,,,,,,,,,194,194,0,0,,194,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,CELAL BEK,,,,,,,,,,,,,,,,,
2015-12-28,TC-JRJ,,,,,,,,,,192,192,0,192,,192,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,MUSTAFA ORSEL,,,,,,,,,,,,,,,,,
2015-12-29,TC-JTD,,,,,,,,,,119,119,0,119,,119,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,OGUZHAN GUZEL,,,,,,,,,,,,,,,,,
2015-12-30,TC-JTD,,,,,,,,,,152,152,0,152,,152,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,OGUZHAN GUZEL,,,,,,,,,,,,,,,,,
2015-12-31,TC-JPA,,,,,,,,,,207,207,0,142,,207,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,"ISMAIL CEM TURGUT	
",,,,,,,,,,,,,,,,,
2015-12-31,TC-JPA,,,,,,,,,,306,306,0,306,,306,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,"ISMAIL CEM TURGUT	
",,,,,,,,,,,,,,,,,
2016-01-01,TC-JPF,,,,,,,,,,221,221,0,221,,221,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,"ISMAIL CEM TURGUT	
",,,,,,,,,,,,,,,,,
2016-01-02,TC-JRU,,,,,,,,,,108,108,0,108,,108,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,"ISMAIL CEM TURGUT	
",,,,,,,,,,,,,,,,,
2016-01-02,TC-JRU,,,,,,,,,,80,80,0,80,,80,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,"ISMAIL CEM TURGUT	
",,,,,,,,,,,,,,,,,
2016-01-04,TC-JSP,,,,,,,,,,68,68,0,0,,68,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,EVREN CINARLI,,,,,,,,,,,,,,,,,
2016-01-04,TC-JSP,,,,,,,,,,80,80,0,0,,80,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,EVREN CINARLI,,,,,,,,,,,,,,,,,
2016-01-04,TC-JPF,,,,,,,,,,197,197,0,0,,197,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,EVREN CINARLI,,,,,,,,,,,,,,,,,
2016-01-05,TC-JPK,,,,,,,,,,185,185,0,24,,185,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,EVREN CINARLI,,,,,,,,,,,,,,,,,
2016-01-06,TC-JAI,,,,,,,,,,125,125,0,0,,125,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,KEREM INANIR,,,,,,,,,,,,,,,,,
2016-01-07,TC-JRT,,,,,,,,,,143,143,0,0,,143,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,KEREM INANIR,,,,,,,,,,,,,,,,,
2016-01-15,TC-JLM,,,,,,,,,,214,214,0,0,,214,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,"SEZGIN KUGUOGLU	
",,,,,,,,,,,,,,,,,
2016-01-15,TC-JLM,,,,,,,,,,37,37,0,0,,37,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,"SEZGIN KUGUOGLU	
",,,,,,,,,,,,,,,,,
2016-01-15,TC-JLM,,,,,,,,,,196,196,0,122,,196,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,"SEZGIN KUGUOGLU	
",,,,,,,,,,,,,,,,,
2016-01-16,TC-JTD,,,,,,,,,,210,210,0,0,,210,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,MELIH YALCIN,,,,,,,,,,,,,,,,,
2016-01-16,TC-JTD,,,,,,,,,,198,198,0,198,,198,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,MELIH YALCIN,,,,,,,,,,,,,,,,,
2016-01-17,SIMA319,,,,,,,,,,240,240,0,0,,0,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,DOGAN BARIS,DIMITROV V.,,,,,,,,,,,,,,,,SR3
2016-01-19,TC-JUF,,,,,,,,,,259,259,0,0,,259,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,MURAT SIVRITEPE,,,,,,,,,,,,,,,,,
2016-01-19,TC-JUF,,,,,,,,,,72,72,0,0,,72,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,MURAT SIVRITEPE,,,,,,,,,,,,,,,,,
2016-01-19,TC-JUF,,,,,,,,,,172,172,0,156,,172,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,MURAT SIVRITEPE,,,,,,,,,,,,,,,,,
2016-01-20,TC-JLZ,,,,,,,,,,105,105,0,105,,105,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,HALIL CANER ATILGAN,,,,,,,,,,,,,,,,,
2016-01-20,TC-JLZ,,,,,,,,,,93,93,0,93,,93,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,HALIL CANER ATILGAN,,,,,,,,,,,,,,,,,
2016-01-25,TC-JSM,,,,,,,,,,242,242,0,242,,242,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,KUTAY PACACI,,,,,,,,,,,,,,,,,
2016-01-25,TC-JSM,,,,,,,,,,259,259,0,259,,259,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,KUTAY PACACI,,,,,,,,,,,,,,,,,
2016-01-26,OK-OKB,,,,,,,,,,35,35,0,0,,0,,,,3,3,0,0,3,35,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,,,,,,,,,,,,,,,,,,w/Sonia & Nastia
2016-01-27,TC-JPM,,,,,,,,,,128,128,0,128,,128,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,FATIH KODAMAN,,,,,,,,,,,,,,,,,
2016-01-27,TC-JPM,,,,,,,,,,105,105,0,105,,105,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,FATIH KODAMAN,,,,,,,,,,,,,,,,,
2016-01-29,TC-JSZ,,,,,,,,,,179,179,0,0,,179,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,FATIH KODAMAN,,,,,,,,,,,,,,,,,
2016-01-29,TC-JSZ,,,,,,,,,,178,178,0,0,,178,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,FATIH KODAMAN,,,,,,,,,,,,,,,,,
2016-01-30,TC-JPB,,,,,,,,,,123,123,0,0,,123,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,IHSAN SEMIH SECKIN,,,,,,,,,,,,,,,,,
2016-01-30,TC-JPB,,,,,,,,,,130,130,0,82,,130,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,IHSAN SEMIH SECKIN,,,,,,,,,,,,,,,,,
2016-02-02,TC-JPB,,,,,,,,,,107,107,0,107,,107,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,MEHMET HAKAN BASARAN,,,,,,,,,,,,,,,,,
2016-02-03,TC-JPB,,,,,,,,,,127,127,0,0,,127,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,MEHMET HAKAN BASARAN,,,,,,,,,,,,,,,,,
2016-02-04,TC-JPI,,,,,,,,,,220,220,0,0,,220,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,AHMET TURKER,,,,,,,,,,,,,,,,,
2016-02-04,TC-JPI,,,,,,,,,,220,220,0,220,,220,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,AHMET TURKER,,,,,,,,,,,,,,,,,
2016-02-06,TC-JRM,,,,,,,,,,222,222,0,0,,222,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,IBRAHIM DIKEL,,,,,,,,,,,,,,,,,
2016-02-06,TC-JRM,,,,,,,,,,204,204,0,153,,204,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,IBRAHIM DIKEL,,,,,,,,,,,,,,,,,
2016-02-06,TC-JLR,,,,,,,,,,73,73,0,73,,73,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,IBRAHIM DIKEL,,,,,,,,,,,,,,,,,
2016-02-08,TC-JPF,,,,,,,,,,50,50,0,0,,50,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,IBRAHIM DIKEL,,,,,,,,,,,,,,,,,
2016-02-08,TC-JSV,,,,,,,,,,57,57,0,0,,57,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,IBRAHIM DIKEL,,,,,,,,,,,,,,,,,
2016-02-08,TC-JSV,,,,,,,,,,60,60,0,0,,60,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,IBRAHIM DIKEL,,,,,,,,,,,,,,,,,
2016-02-09,TC-JRM,,,,,,,,,,169,169,0,48,,169,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,EDIP ONUR EDIN,,,,,,,,,,,,,,,,,
2016-02-09,TC-JRM,,,,,,,,,,172,172,0,172,,172,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,EDIP ONUR EDIN,,,,,,,,,,,,,,,,,
2016-02-12,TC-JRJ,,,,,,,,,,39,39,0,39,,0,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,GORKEM GOKALP,,,,,,,,,,,,,,,,,
2016-02-12,TC-JRA,,,,,,,,,,88,88,0,0,,88,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,GORKEM GOKALP,,,,,,,,,,,,,,,,,
2016-02-12,TC-JRA,,,,,,,,,,106,106,0,0,,106,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,GORKEM GOKALP,,,,,,,,,,,,,,,,,
2016-02-13,TC-JRR,,,,,,,,,,91,91,0,0,,91,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,MEHMET HAKAN BASARAN,,,,,,,,,,,,,,,,,
2016-02-13,TC-JRR,,,,,,,,,,79,79,0,0,,79,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,MEHMET HAKAN BASARAN,,,,,,,,,,,,,,,,,
2016-02-14,TC-JRL,,,,,,,,,,95,95,0,0,,95,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,KADIR KORAY BASTANOGLU,,,,,,,,,,,,,,,,,
2016-02-14,TC-JRL,,,,,,,,,,116,116,0,0,,116,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,KADIR KORAY BASTANOGLU,,,,,,,,,,,,,,,,,
2016-02-15,TC-JML,,,,,,,,,,92,92,0,17,,92,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,SELHAN GURLER,,,,,,,,,,,,,,,,,
2016-02-15,TC-JML,,,,,,,,,,123,123,0,0,,123,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,SELHAN GURLER,,,,,,,,,,,,,,,,,
2016-02-16,TC-JSP,,,,,,,,,,129,129,0,24,,129,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,OMER TREN,,,,,,,,,,,,,,,,,
2016-02-16,TC-JSP,,,,,,,,,,141,141,0,0,,141,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,OMER TREN,,,,,,,,,,,,,,,,,
2016-02-19,TC-JPS,,,,,,,,,,51,51,0,0,,51,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,AHMET SABANCI,,,,,,,,,,,,,,,,,
2016-02-19,TC-JPS,,,,,,,,,,31,31,0,0,,31,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,AHMET SABANCI,,,,,,,,,,,,,,,,,
2016-02-19,TC-JPS,,,,,,,,,,60,60,0,15,,60,,,,0,0,1,1,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,AHMET SABANCI,,,,,,,,,,,,,,,,,
2016-02-20,TC-JPY,,,,,,,,,,67,67,0,0,,67,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,AHMET SABANCI,,,,,,,,,,,,,,,,,
2016-02-20,TC-JML,,,,,,,,,,200,200,0,0,,200,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,AHMET SABANCI,,,,,,,,,,,,,,,,,
2016-02-20,TC-JML,,,,,,,,,,172,172,0,172,,172,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,AHMET SABANCI,,,,,,,,,,,,,,,,,
2016-02-25,TC-JMH,,,,,,,,,,104,104,0,104,,104,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,ATAKAN ARITURK,,,,,,,,,,,,,,,,,
2016-02-26,TC-JMH,,,,,,,,,,124,124,0,0,,124,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,ATAKAN ARITURK,,,,,,,,,,,,,,,,,
2016-02-27,TC-JSO,,,,,,,,,,181,181,0,0,,181,,,,0,0,0,0,0,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,BILGE BAHADIR GUL,,,,,,,,,,,,,,,,,
2016-02-27,TC-JSO,,,,,,,,,,158,158,0,0,,158,,,,1,1,0,0,1,0,0,0.0,0.0,,,0,,,,,,,0,,,,,,SELF,BILGE BAHADIR GUL,,,,,,,,,,,,,,,,,
